Product Name,Price,Description,Rating,RAM_GB,ROM_GB,Screen_cm,Rear_Camera_MP,Front_Camera_MP,Battery_mAh,Is_5G,Price_INR,Brand,Price_per_GB_RAM,Camera_Score,Value_Score,Price_Tier
"Redmi 13C 5G (Rose Gold, 256 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,64.0,16.94,108.0,13.0,6000.0,1.0,8999.0,Redmi,1124.875,121.0,5.333925991776864,Premium
"Redmi 13C 5G (Ember Orange, 128 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,17.07,108.0,8.0,5000.0,1.0,8999.0,Redmi,2249.75,116.0,2.22246916324036,Premium
"Redmi 13C 5G (Ember Orange, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,3.8,4.0,256.0,17.02,64.0,16.0,5000.0,1.0,8999.0,Redmi,2249.75,80.0,2.22246916324036,Premium
"Redmi 13C 5G (Aqua Cyan, 128 GB)","₹9,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,128.0,16.76,50.0,8.0,5000.0,1.0,9499.0,Redmi,1187.375,58.0,4.210969575744815,Premium
"Redmi 13C 5G (Aqua Cyan, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display50MP Rear Camera | 16MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,16.76,50.0,16.0,5000.0,1.0,8999.0,Redmi,1124.875,66.0,4.44493832648072,Premium
"Redmi 13C 5G (Sapphire Blue, 128 GB)","₹9,699",4 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.17 cm (2.7 inch) HD+ Display108MP Rear Camera | 32MP Front Camera5030 mAh Battery5G Snapdragon 4s Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.17,108.0,32.0,5030.0,1.0,9699.0,Redmi,2424.75,140.0,2.074440663985978,Premium
"Redmi 13C 5G (Sapphire Blue, 256 GB)","₹9,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.76,64.0,13.0,6000.0,1.0,9299.0,Redmi,1549.8333333333333,77.0,3.8713840197870737,Premium
"Redmi 13C 5G (Arctic White, 128 GB)","₹9,299",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,128.0,17.07,64.0,8.0,5000.0,1.0,9299.0,Redmi,2324.75,72.0,2.1507688998817076,Premium
"Redmi 13C 5G (Arctic White, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,4.0,256.0,16.94,108.0,8.0,5000.0,1.0,8999.0,Redmi,2249.75,116.0,2.22246916324036,Premium
"Redmi 13C 5G (Cobalt Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,17.02,64.0,8.0,5160.0,1.0,8999.0,Redmi,2249.75,72.0,2.2935881764640516,Premium
"Redmi 13C 5G (Cobalt Blue, 256 GB)","₹9,999",4 GB RAM | 256 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4s Gen 2 Processor1 Year Manufacturer Warranty,4.4,4.0,256.0,16.94,50.0,8.0,6000.0,1.0,9999.0,Redmi,2499.75,58.0,2.4002400240024,Premium
"Redmi 13C 5G (Coral Gold, 128 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.4,8.0,64.0,17.02,64.0,16.0,6000.0,1.0,8999.0,Redmi,1124.875,80.0,5.333925991776864,Premium
"Redmi 13C 5G (Coral Gold, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.07 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,8.0,256.0,17.07,64.0,8.0,5160.0,1.0,8999.0,Redmi,1124.875,72.0,4.587176352928103,Premium
"Redmi 13C 5G (Ocean Blue, 64 GB)","₹8,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 16MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.3,4.0,64.0,16.76,64.0,16.0,6000.0,1.0,8999.0,Redmi,2249.75,80.0,2.666962995888432,Premium
"Redmi 13C 5G (Ocean Blue, 256 GB)","₹8,999",8 GB RAM | 256 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,8.0,256.0,17.02,108.0,8.0,6000.0,1.0,8999.0,Redmi,1124.875,116.0,5.333925991776864,Premium
"Redmi 13C 5G (Starlight Silver, 256 GB)","₹8,999",4 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera5000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,4.0,256.0,16.76,64.0,13.0,5000.0,1.0,8999.0,Redmi,2249.75,77.0,2.22246916324036,Premium
"Redmi 13C 5G (Midnight Black, 128 GB)","₹8,999",8 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.1,8.0,64.0,16.94,108.0,8.0,5160.0,1.0,8999.0,Redmi,1124.875,116.0,4.587176352928103,Premium
"Redmi 13C 5G (Midnight Black, 256 GB)","₹8,999",6 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display108MP Rear Camera | 8MP Front Camera6000 mAh Battery5G Snapdragon 4 Gen 2 Processor1 Year Manufacturer Warranty,4.2,6.0,64.0,16.76,108.0,8.0,6000.0,1.0,8999.0,Redmi,1499.8333333333333,116.0,4.000444493832648,Premium
"Redmi 13C (Forest Green, 256 GB)","₹6,299",3 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,32.0,16.71,8.0,8.0,5500.0,0.0,6299.0,Redmi,2099.6666666666665,16.0,2.6194634068899827,Mid
"Redmi 13C (Dreamy Purple, 64 GB)","₹5,999",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.5,4.0,32.0,16.51,13.0,8.0,5500.0,0.0,5999.0,Redmi,1499.75,21.0,3.667277879646608,Mid
"Redmi 13C (Dreamy Purple, 256 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,16.94,13.0,5.0,6000.0,0.0,7299.0,Redmi,1216.5,18.0,4.932182490752158,Premium
"Redmi 13C (Granite Grey, 64 GB)","₹8,499",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.51,32.0,5.0,5160.0,0.0,8499.0,Redmi,2124.75,37.0,2.428521002470879,Premium
"Redmi 13C (Granite Grey, 128 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,128.0,16.51,13.0,8.0,5160.0,0.0,7499.0,Redmi,1874.75,21.0,2.7523669822643018,Premium
"Redmi 13C (Granite Grey, 256 GB)","₹8,299",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,17.02,50.0,8.0,5160.0,0.0,8299.0,Redmi,1383.1666666666667,58.0,3.7305699481865284,Premium
"Redmi 13C (Jade Green, 256 GB)","₹9,799",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.3,6.0,128.0,17.02,108.0,8.0,5160.0,0.0,9799.0,Redmi,1633.1666666666667,116.0,3.1595060720481682,Premium
"Redmi 13C (Rose Gold, 128 GB)","₹6,499",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,64.0,16.94,8.0,8.0,6000.0,0.0,6499.0,Redmi,2166.3333333333335,16.0,2.7696568702877364,Mid
"Redmi 13C (Rose Gold, 256 GB)","₹6,999",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.56 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,4.0,32.0,16.56,8.0,8.0,5000.0,0.0,6999.0,Redmi,1749.75,16.0,2.8575510787255323,Mid
"Redmi 13C (Ember Orange, 64 GB)","₹6,299",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,4.0,32.0,16.94,8.0,8.0,5000.0,0.0,6299.0,Redmi,1574.75,16.0,3.1751071598666454,Mid
"Redmi 13C (Ember Orange, 256 GB)","₹7,699",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,128.0,16.94,50.0,8.0,5000.0,0.0,7699.0,Redmi,1283.1666666666667,58.0,3.8966099493440707,Premium
"Redmi 13C (Aqua Cyan, 64 GB)","₹6,499",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.71,8.0,8.0,5500.0,0.0,6499.0,Redmi,1624.75,16.0,3.3851361747961226,Mid
"Redmi 13C (Aqua Cyan, 128 GB)","₹7,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,17.02,50.0,5.0,5000.0,0.0,7699.0,Redmi,1924.75,55.0,2.5977399662293803,Premium
"Redmi 13C (Aqua Cyan, 256 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.8,6.0,128.0,17.02,32.0,5.0,5000.0,0.0,8499.0,Redmi,1416.5,37.0,3.5298270384751147,Premium
"Redmi 13C (Sapphire Blue, 64 GB)","₹5,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.71,13.0,5.0,5500.0,0.0,5999.0,Redmi,1499.75,18.0,3.667277879646608,Mid
"Redmi 13C (Sapphire Blue, 256 GB)","₹5,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,3.0,64.0,16.56,13.0,5.0,6000.0,0.0,5999.0,Redmi,1999.6666666666667,18.0,3.0005000833472244,Mid
"Redmi 13C (Arctic White, 128 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,16.94,13.0,8.0,5160.0,0.0,7999.0,Redmi,1999.75,21.0,2.58032254031754,Premium
"Redmi 13C (Arctic White, 256 GB)","₹7,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,16.51,13.0,8.0,5000.0,0.0,7999.0,Redmi,1999.75,21.0,2.5003125390673833,Premium
"Redmi 13C (Cobalt Blue, 64 GB)","₹6,499",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,32.0,16.51,8.0,5.0,5000.0,0.0,6499.0,Redmi,1624.75,13.0,3.0773965225419295,Mid
"Redmi 13C (Cobalt Blue, 128 GB)","₹6,999",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,32.0,16.94,13.0,5.0,5000.0,0.0,6999.0,Redmi,3499.5,18.0,1.4287755393627661,Mid
"Redmi 13C (Cobalt Blue, 256 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.6,2.0,64.0,16.94,8.0,5.0,5500.0,0.0,6699.0,Redmi,3349.5,13.0,1.6420361247947455,Mid
"Redmi 13C (Coral Gold, 64 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,3.0,64.0,16.51,13.0,8.0,5000.0,0.0,7499.0,Redmi,2499.6666666666665,21.0,2.0002667022269636,Premium
"Redmi 13C (Coral Gold, 128 GB)","₹6,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,4.0,64.0,16.51,8.0,8.0,6000.0,0.0,6499.0,Redmi,1624.75,16.0,3.6928758270503153,Mid
"Redmi 13C (Coral Gold, 256 GB)","₹8,699",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display108MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,8.0,128.0,16.94,108.0,8.0,5160.0,0.0,8699.0,Redmi,1087.375,116.0,4.745373031382917,Premium
"Redmi 13C (Ocean Blue, 128 GB)","₹7,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.51,32.0,8.0,5160.0,0.0,7999.0,Redmi,1999.75,40.0,2.58032254031754,Premium
"Redmi 13C (Ocean Blue, 256 GB)","₹7,499",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,4.0,128.0,16.51,32.0,8.0,5160.0,0.0,7499.0,Redmi,1874.75,40.0,2.7523669822643018,Premium
"Redmi 13C (Starlight Silver, 64 GB)","₹7,499",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display50MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,3.0,64.0,16.71,50.0,8.0,6000.0,0.0,7499.0,Redmi,2499.6666666666665,58.0,2.400320042672356,Premium
"Redmi 13C (Starlight Silver, 128 GB)","₹9,499",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display64MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.94,64.0,8.0,5160.0,0.0,9499.0,Redmi,2374.75,72.0,2.1728603010843246,Premium
"Redmi 13C (Starlight Silver, 256 GB)","₹8,699",6 GB RAM | 256 GB ROM | Expandable Upto 1 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5160 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty,4.1,6.0,256.0,17.02,108.0,13.0,5160.0,0.0,8699.0,Redmi,1449.8333333333333,121.0,3.5590297735371883,Premium
"Redmi 13C (Midnight Black, 64 GB)","₹7,999",3 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.51,50.0,5.0,5160.0,0.0,7999.0,Redmi,2666.3333333333335,55.0,1.9352419052381549,Premium
"Redmi 13C (Midnight Black, 256 GB)","₹9,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,8.0,128.0,17.02,50.0,13.0,6000.0,0.0,9999.0,Redmi,1249.875,63.0,4.8004800480048,Premium
"Redmi A3 (Forest Green, 64 GB)","₹8,299",3 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,3.6,3.0,64.0,16.71,32.0,5.0,5160.0,0.0,8299.0,Redmi,2766.3333333333335,37.0,1.8652849740932642,Premium
"Redmi A3 (Forest Green, 256 GB)","₹5,999",4 GB RAM | 32 GB ROM | Expandable Upto 1 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,32.0,16.71,13.0,5.0,4000.0,0.0,5999.0,Redmi,1499.75,18.0,2.667111185197533,Mid
"Redmi A3 (Dreamy Purple, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.8,2.0,64.0,16.71,13.0,8.0,6000.0,0.0,6699.0,Redmi,3349.5,21.0,1.7913121361397224,Mid
"Redmi A3 (Dreamy Purple, 128 GB)","₹6,299",3 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,3.0,64.0,16.94,8.0,5.0,6000.0,0.0,6299.0,Redmi,2099.6666666666665,13.0,2.857596443879981,Mid
"Redmi A3 (Dreamy Purple, 256 GB)","₹6,999",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.94,8.0,5.0,4000.0,0.0,6999.0,Redmi,3499.5,13.0,1.1430204314902128,Mid
"Redmi A3 (Granite Grey, 128 GB)","₹6,699",2 GB RAM | 32 GB ROM | Expandable Upto 512 GB16.56 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,2.0,32.0,16.56,13.0,5.0,5000.0,0.0,6699.0,Redmi,3349.5,18.0,1.4927601134497686,Mid
"Redmi A3 (Granite Grey, 256 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.17 cm (2.7 inch) HD+ Display50MP Rear Camera | 32MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,17.17,50.0,32.0,6000.0,0.0,9999.0,Redmi,2499.75,82.0,2.4002400240024,Premium
"Redmi A3 (Jade Green, 128 GB)","₹6,699",4 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display8MP Rear Camera | 8MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,4.0,32.0,16.51,8.0,8.0,5000.0,0.0,6699.0,Redmi,1674.75,16.0,2.985520226899537,Mid
"Redmi A3 (Jade Green, 256 GB)","₹8,299",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display32MP Rear Camera | 8MP Front Camera6000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.2,4.0,64.0,16.94,32.0,8.0,6000.0,0.0,8299.0,Redmi,2074.75,40.0,2.891914688516689,Premium
"Redmi A3 (Rose Gold, 128 GB)","₹5,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera6000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.94,8.0,5.0,6000.0,0.0,5999.0,Redmi,1499.75,13.0,4.000666777796299,Mid
"Redmi A3 (Rose Gold, 256 GB)","₹7,299",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display50MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,6.0,128.0,17.02,50.0,8.0,5000.0,0.0,7299.0,Redmi,1216.5,58.0,4.110152075626798,Premium
"Redmi A3 (Ember Orange, 64 GB)","₹6,699",2 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.0,2.0,64.0,16.94,13.0,8.0,5500.0,0.0,6699.0,Redmi,3349.5,21.0,1.6420361247947455,Mid
"Redmi A3 (Ember Orange, 128 GB)","₹6,299",3 GB RAM | 32 GB ROM | Expandable Upto 2 TB16.51 cm (2.6 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5500 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.1,3.0,32.0,16.51,13.0,8.0,5500.0,0.0,6299.0,Redmi,2099.6666666666665,21.0,2.6194634068899827,Mid
"Redmi A3 (Ember Orange, 256 GB)","₹5,999",4 GB RAM | 64 GB ROM | Expandable Upto 2 TB16.71 cm (2.6 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,3.9,4.0,64.0,16.71,13.0,5.0,5000.0,0.0,5999.0,Redmi,1499.75,18.0,3.333888981496916,Mid
"Redmi A3 (Aqua Cyan, 128 GB)","₹9,699",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.02 cm (2.7 inch) HD+ Display108MP Rear Camera | 13MP Front Camera5030 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.2,4.0,128.0,17.02,108.0,13.0,5030.0,0.0,9699.0,Redmi,2424.75,121.0,2.074440663985978,Premium
"Redmi A3 (Aqua Cyan, 256 GB)","₹5,999",4 GB RAM | 64 GB ROM | Expandable Upto 512 GB16.94 cm (2.7 inch) HD+ Display8MP Rear Camera | 5MP Front Camera4000 mAh BatteryUnisoc T606 Processor1 Year Manufacturer Warranty,4.2,4.0,64.0,16.94,8.0,5.0,4000.0,0.0,5999.0,Redmi,1499.75,13.0,2.667111185197533,Mid
"Redmi A3 (Sapphire Blue, 128 GB)","₹7,699",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.51 cm (2.6 inch) HD+ Display32MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.0,4.0,64.0,16.51,32.0,5.0,5000.0,0.0,7699.0,Redmi,1924.75,37.0,2.5977399662293803,Premium
"Redmi A3 (Sapphire Blue, 256 GB)","₹8,499",6 GB RAM | 128 GB ROM | Expandable Upto 512 GB17.02 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5160 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.4,6.0,128.0,17.02,13.0,8.0,5160.0,0.0,8499.0,Redmi,1416.5,21.0,3.6427815037063183,Premium
"Redmi A3 (Arctic White, 128 GB)","₹7,699",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB16.94 cm (2.7 inch) HD+ Display13MP Rear Camera | 8MP Front Camera5000 mAh BatteryHelio G37 Processor1 Year Manufacturer Warranty,4.1,6.0,128.0,16.94,13.0,8.0,5000.0,0.0,7699.0,Redmi,1283.1666666666667,21.0,3.8966099493440707,Premium
"Redmi A3 (Arctic White, 256 GB)","₹9,699",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.76 cm (2.6 inch) HD+ Display64MP Rear Camera | 13MP Front Camera6000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty,4.5,8.0,256.0,16.76,64.0,13.0,6000.0,0.0,9699.0,Redmi,1212.375,77.0,4.948963810702134,Premium
